product_id,listing_price,sale_price,discount,revenue,price_label
B22713,59.99,59.99,0.0,9610.4,Average
FW2803,109.99,109.99,0.0,1187.89,Elite
FW2848,109.99,109.99,0.0,8315.24,Elite
EG8544,59.99,59.99,0.0,7450.76,Average
EF4393,129.99,129.99,0.0,8423.35,Elite
EG4588,75.99,75.99,0.0,2325.29,Expensive
EF4398,119.99,119.99,0.0,7991.33,Elite
AC8765,119.99,59.99,0.5,2051.66,Elite
B37361,89.99,44.99,0.5,323.93,Expensive
B41727,99.99,49.99,0.5,5848.83,Elite
B96511,119.99,59.99,0.5,3995.33,Elite
B37657,149.99,74.99,0.5,1889.75,Elite
AQ1138,109.99,54.99,0.5,6631.79,Elite
B37068,79.99,39.99,0.5,1223.69,Expensive
DB2680,119.99,59.99,0.5,10474.25,Elite
B28123,119.99,59.99,0.5,6154.97,Elite
AQ1134,79.99,47.99,0.4,0.0,Expensive
EE5562,79.99,47.99,0.4,1295.73,Expensive
EE5934,75.99,45.59,0.4,4677.53,Expensive
EE5104,79.99,47.99,0.4,3973.57,Expensive
BB1702,74.99,30.0,0.6,3348.0,Expensive
EE7031,119.99,71.99,0.4,259.16,Elite
DB2119,79.99,39.99,0.5,4678.83,Expensive
F36599,62.99,31.49,0.5,340.09,Expensive
EE5171,129.99,77.99,0.4,13476.67,Elite
DA9604,119.99,59.99,0.5,3995.33,Elite
BB6709,89.99,44.99,0.5,6964.45,Expensive
B96517,69.99,34.99,0.5,1763.5,Expensive
CQ1971,79.99,39.99,0.5,6406.4,Expensive
B96520,69.99,34.99,0.5,6235.22,Expensive
DB1763,59.99,29.99,0.5,323.89,Average
B96554,59.99,29.99,0.5,4750.42,Average
AQ1111,89.99,44.99,0.5,323.93,Expensive
CK9475,55.99,27.99,0.5,3073.3,Average
F36166,52.99,26.49,0.5,1907.28,Average
CG7112,79.99,47.99,0.4,4232.72,Expensive
CL7427,45.99,22.99,0.5,2648.45,Budget
CQ1968,79.99,39.99,0.5,4246.94,Expensive
B37600,99.99,49.99,0.5,4679.06,Elite
CL7335,35.99,21.59,0.4,1360.17,Budget
F34094,159.99,95.99,0.4,10194.14,Elite
EF0785,119.99,71.99,0.4,6479.1,Elite
CK9572,37.99,18.99,0.5,2837.11,Budget
EF0788,119.99,71.99,0.4,9459.49,Elite
EE6331,79.99,47.99,0.4,8551.82,Expensive
EE7245,79.99,47.99,0.4,1295.73,Expensive
EE4771,89.99,53.99,0.4,5150.65,Expensive
F34098,139.99,83.99,0.4,4837.82,Elite
CL9956,24.99,14.99,0.4,1915.72,Budget
G28059,159.99,95.99,0.4,7084.06,Elite
CL9942,32.99,19.79,0.4,783.68,Budget
F33908,119.99,71.99,0.4,2591.64,Elite
G28060,159.99,95.99,0.4,14686.47,Elite
DB3144,69.99,34.99,0.5,3401.03,Expensive
CI9935,55.99,22.4,0.6,40.32,Average
F36664,39.99,19.99,0.5,2014.99,Budget
DB1755,69.99,34.99,0.5,188.95,Expensive
F36173,52.99,26.49,0.5,2908.6,Average
EE8134,49.99,29.99,0.4,2321.23,Average
F35613,229.99,137.99,0.4,10928.81,Elite
CK9557,37.99,18.99,0.5,1538.19,Budget
CK9476,55.99,27.99,0.5,3929.8,Average
CK9649,45.99,22.99,0.5,2069.1,Budget
DA8929,79.99,39.99,0.5,1295.68,Expensive
CK9483,42.99,21.49,0.5,967.05,Budget
CL9926,29.99,17.99,0.4,3173.44,Budget
FV8786,59.99,59.99,0.0,5723.05,Average
CL9943,27.99,16.79,0.4,1662.21,Budget
BB9774,39.99,23.99,0.4,1943.19,Budget
EE8007,79.99,47.99,0.4,1641.26,Expensive
F36201,59.99,59.99,0.0,5615.06,Average
FV8790,59.99,59.99,0.0,1403.77,Average
F36331,55.99,55.99,0.0,5543.01,Average
AQ0919,59.99,29.99,0.5,1511.5,Average
CJ8146,49.99,24.99,0.5,584.77,Average
B43732,39.99,23.99,0.4,2331.83,Budget
B44849,59.99,29.99,0.5,2429.19,Average
B37783,129.99,64.99,0.5,8890.63,Elite
B96578,59.99,59.99,0.0,7882.69,Average
F37006,65.99,32.99,0.5,2790.95,Expensive
CJ8041,37.99,18.99,0.5,3178.93,Budget
CG6131,79.99,39.99,0.5,4966.76,Expensive
CG6113,79.99,39.99,0.5,4678.83,Expensive
G28971,59.99,59.99,0.0,4103.32,Average
B37469,129.99,64.99,0.5,7252.88,Elite
CG6112,79.99,39.99,0.5,431.89,Expensive
F34625,69.99,34.99,0.5,5605.4,Expensive
EE9844,69.99,69.99,0.0,755.89,Expensive
EE8269,55.99,55.99,0.0,1007.82,Average
EE9843,69.99,69.99,0.0,1133.84,Expensive
EE9852,75.99,75.99,0.0,1094.26,Expensive
CG6066,79.99,39.99,0.5,4750.81,Expensive
EE8136,49.99,49.99,0.0,2879.42,Average
G27645,79.99,39.99,0.5,1151.71,Expensive
CL9961,24.99,14.99,0.4,1322.12,Budget
FV3699,129.99,129.99,0.0,14974.85,Elite
CI2606,14.99,6.0,0.6,0.0,Budget
EE7359,59.99,29.99,0.5,2483.17,Average
CK9658,42.99,21.49,0.5,3404.02,Budget
EF0417,55.99,55.99,0.0,5240.66,Average
EF0436,55.99,55.99,0.0,4635.97,Average
EG3102,79.99,79.99,0.0,13390.33,Expensive
EE4951,119.99,71.99,0.4,518.33,Elite
FW2846,109.99,109.99,0.0,4751.57,Elite
FW2895,109.99,109.99,0.0,14650.67,Elite
EE4562,75.99,45.59,0.4,5908.46,Expensive
EE5540,79.99,47.99,0.4,5355.68,Expensive
EG8688,55.99,55.99,0.0,9775.85,Average
EG8685,55.99,55.99,0.0,5643.79,Average
EE7033,119.99,71.99,0.4,4664.95,Elite
DB3109,59.99,29.99,0.5,2375.21,Average
DB3244,75.99,37.99,0.5,683.82,Expensive
DB0126,39.99,39.99,0.0,3455.14,Budget
CG4708,75.99,37.99,0.5,5675.71,Expensive
DB3241,59.99,29.99,0.5,809.73,Average
F36476,52.99,26.49,0.5,3290.06,Average
F36225,55.99,27.99,0.5,856.49,Average
F37047,52.99,26.49,0.5,1096.69,Average
B44728,55.99,27.99,0.5,1511.46,Average
BB7317,45.99,22.99,0.5,496.58,Budget
F35036,65.99,32.99,0.5,4988.09,Expensive
AQ0055,79.99,39.99,0.5,3023.24,Expensive
F34440,45.99,22.99,0.5,3145.03,Budget
B96561,65.99,32.99,0.5,4275.5,Expensive
B96339,79.99,39.99,0.5,6406.4,Expensive
D97112,79.99,39.99,0.5,3815.05,Expensive
F36651,55.99,27.99,0.5,3325.21,Average
F36308,59.99,29.99,0.5,1295.57,Average
F35050,59.99,29.99,0.5,539.82,Average
EE7482,39.99,39.99,0.0,71.98,Budget
EE7502,45.99,45.99,0.0,4966.92,Budget
F36669,79.99,39.99,0.5,3383.15,Expensive
F37079,69.99,34.99,0.5,6172.24,Expensive
EE8133,59.99,59.99,0.0,3779.37,Average
G28914,119.99,59.99,0.5,5399.1,Elite
EE8197,55.99,55.99,0.0,4736.75,Average
EE7511,45.99,45.99,0.0,5546.39,Budget
EG4103,39.99,39.99,0.0,4246.94,Budget
EH2549,45.99,45.99,0.0,4470.23,Budget
EG5006,35.99,35.99,0.0,1619.55,Budget
EH2201,39.99,39.99,0.0,6622.34,Budget
EH2531,39.99,39.99,0.0,3815.05,Budget
EG4273,39.99,39.99,0.0,4102.97,Budget
EG5005,35.99,35.99,0.0,1425.2,Budget
EG4275,39.99,39.99,0.0,1583.6,Budget
EE5906,129.99,77.99,0.4,10669.03,Elite
EE5106,79.99,47.99,0.4,7342.47,Expensive
EE5181,129.99,77.99,0.4,8422.92,Elite
EG3238,55.99,55.99,0.0,6147.7,Average
EE5864,79.99,47.99,0.4,5873.98,Expensive
EG1902,29.99,29.99,0.0,3400.87,Budget
EH2552,55.99,55.99,0.0,3426.59,Average
EG8587,55.99,55.99,0.0,5845.36,Average
EG3705,55.99,55.99,0.0,6147.7,Average
EG3173,55.99,55.99,0.0,5744.57,Average
EG3693,55.99,55.99,0.0,4132.06,Average
EG3691,55.99,55.99,0.0,8264.12,Average
CL0244,12.99,6.49,0.5,981.29,Budget
CJ0874,14.99,7.49,0.5,1011.15,Budget
F35030,19.99,9.99,0.5,1492.51,Budget
EG3666,79.99,79.99,0.0,1727.78,Expensive
EH1856,59.99,59.99,0.0,863.86,Average
CL0211,12.99,6.49,0.5,806.06,Budget
EG3491,69.99,69.99,0.0,7684.9,Expensive
B23738,19.99,9.99,0.5,557.44,Budget
EG3282,45.99,45.99,0.0,6043.09,Budget
EH1855,59.99,59.99,0.0,10690.22,Average
B22705,59.99,35.99,0.4,1684.33,Average
EE6743,79.99,47.99,0.4,5442.07,Expensive
EE6122,59.99,35.99,0.4,323.91,Average
EE6121,55.99,33.59,0.4,60.46,Average
CM4981,24.99,24.99,0.0,1079.57,Budget
CM4658,49.99,49.99,0.0,4229.15,Average
EG3283,45.99,45.99,0.0,2731.81,Budget
CM4659,49.99,49.99,0.0,5488.9,Average
F36671,79.99,47.99,0.4,0.0,Expensive
AW4209,49.99,29.99,0.4,2699.1,Average
G25877,129.99,77.99,0.4,2807.64,Elite
CM4855,49.99,49.99,0.0,6298.74,Average
EE8452,49.99,29.99,0.4,5290.24,Average
CM4813,32.99,32.99,0.0,5225.62,Budget
EE8351,59.99,35.99,0.4,3303.88,Average
G28329,129.99,77.99,0.4,9686.36,Elite
CM4857,59.99,59.99,0.0,4211.3,Average
CM4900,42.99,42.99,0.0,1238.11,Budget
CM4899,42.99,42.99,0.0,7273.91,Budget
CM4901,42.99,42.99,0.0,6190.56,Budget
CM4830,52.99,52.99,0.0,2479.93,Average
EF0778,109.99,65.99,0.4,7364.48,Elite
EF0780,109.99,65.99,0.4,10809.16,Elite
G27270,69.99,41.99,0.4,7029.13,Expensive
EF1233,79.99,47.99,0.4,7947.14,Expensive
CM4878,52.99,52.99,0.0,667.67,Average
CM4877,52.99,52.99,0.0,8393.62,Average
G27272,69.99,41.99,0.4,2418.62,Expensive
CM4862,49.99,49.99,0.0,2519.5,Average
CM4979,24.99,24.99,0.0,2653.94,Budget
EF1416,149.99,89.99,0.4,3401.62,Elite
EE7897,45.99,32.19,0.3,3882.11,Budget
CM4884,26.99,26.99,0.0,437.24,Budget
G28373,89.99,53.99,0.4,2138.0,Expensive
CM4842,55.99,55.99,0.0,0.0,Average
EF0822,75.99,45.59,0.4,2133.61,Expensive
CM4860,59.99,59.99,0.0,1403.77,Average
CM4929,59.99,59.99,0.0,10042.33,Average
G28560,79.99,47.99,0.4,6219.5,Expensive
AQ8528,69.99,69.99,0.0,9448.65,Expensive
G28208,75.99,45.59,0.4,5498.15,Expensive
BB5476,79.99,79.99,0.0,9646.79,Expensive
CQ2405,79.99,79.99,0.0,4463.44,Expensive
G28209,75.99,45.59,0.4,5334.03,Expensive
CL7580,45.99,27.59,0.4,3923.3,Budget
B43687,59.99,24.0,0.6,993.6,Average
B41645,79.99,79.99,0.0,8350.96,Expensive
BY2120,109.99,44.0,0.6,7207.2,Elite
B24105,59.99,59.99,0.0,10474.25,Average
B96568,45.99,45.99,0.0,1821.2,Budget
FV7826,239.99,239.99,0.0,37150.45,Elite
F35580,22.99,22.99,0.0,703.49,Budget
FV7825,239.99,239.99,0.0,3023.87,Elite
G27707,79.99,79.99,0.0,6911.14,Expensive
EE8498,219.99,109.99,0.5,14452.69,Elite
FV4631,79.99,79.99,0.0,3599.55,Expensive
EE4465,75.99,75.99,0.0,13404.64,Expensive
EE8138,49.99,49.99,0.0,1349.73,Average
FV4419,239.99,239.99,0.0,15983.33,Elite
G28116,45.99,27.59,0.4,3674.99,Budget
B42315,45.99,45.99,0.0,827.82,Budget
EE9574,179.99,125.99,0.3,1133.91,Elite
EG4960,79.99,79.99,0.0,13822.27,Expensive
EE6803,49.99,49.99,0.0,8098.38,Average
EF5506,75.99,75.99,0.0,12447.16,Expensive
G28428,89.99,53.99,0.4,5345.01,Expensive
EF5440,75.99,75.99,0.0,7386.23,Expensive
FV4190,79.99,79.99,0.0,13966.25,Expensive
EH0025,39.99,27.99,0.3,4383.23,Budget
G28331,179.99,125.99,0.3,8617.72,Elite
G25878,189.99,132.99,0.3,9814.66,Elite
EE6802,49.99,49.99,0.0,7468.51,Average
B42314,45.99,45.99,0.0,3062.93,Budget
CL9955,24.99,14.99,0.4,863.42,Budget
G28336,179.99,125.99,0.3,5442.77,Elite
G54014,169.99,118.99,0.3,19490.56,Elite
FV2806,79.99,79.99,0.0,6047.24,Expensive
FV3021,79.99,79.99,0.0,1439.82,Expensive
FV3743,79.99,79.99,0.0,7343.08,Expensive
FV5359,75.99,75.99,0.0,10805.78,Expensive
G54015,169.99,118.99,0.3,11351.65,Elite
BD7929,75.99,37.99,0.5,5060.27,Expensive
G26993,139.99,97.99,0.3,10053.77,Elite
EF1625,169.99,118.99,0.3,16277.83,Elite
G27479,99.99,59.99,0.4,8422.6,Elite
EE7911,45.99,27.59,0.4,4767.55,Budget
F35008,69.99,34.99,0.5,1700.51,Expensive
G27492,169.99,118.99,0.3,11351.65,Elite
G28885,79.99,47.99,0.4,2505.08,Expensive
EF1163,139.99,97.99,0.3,14286.94,Elite
EF8847,169.99,118.99,0.3,7282.19,Elite
B96566,45.99,27.59,0.4,248.31,Budget
EG4159,17.99,17.99,0.0,64.76,Budget
G27484,169.99,118.99,0.3,7496.37,Elite
F34327,79.99,39.99,0.5,2159.46,Expensive
CL7477,47.99,23.99,0.5,3584.11,Average
G27495,169.99,118.99,0.3,6425.46,Elite
B28129,79.99,79.99,0.0,10654.67,Expensive
EF1229,99.99,59.99,0.4,971.84,Elite
EF4920,79.99,79.99,0.0,7199.1,Expensive
EE6893,59.99,35.99,0.4,1554.77,Average
EF2335,219.99,219.99,0.0,29698.65,Elite
EF4372,119.99,119.99,0.0,9287.23,Elite
FW9328,89.99,89.99,0.0,11338.74,Expensive
B27797,55.99,27.99,0.5,4232.09,Average
EG7737,219.99,219.99,0.0,3563.84,Elite
DB3105,59.99,29.99,0.5,5236.25,Average
CG6477,75.99,37.99,0.5,4376.45,Expensive
CG3552,19.99,9.99,0.5,1780.22,Budget
EG8778,75.99,53.19,0.3,8521.04,Expensive
BB3627,99.99,40.0,0.6,1008.0,Elite
EE4851,39.99,23.99,0.4,129.55,Budget
EF4373,119.99,119.99,0.0,18574.45,Elite
BW0418,84.99,34.0,0.6,1162.8,Expensive
G27728,32.99,19.79,0.4,71.24,Budget
BB3628,99.99,40.0,0.6,1800.0,Elite
BB3645,99.99,40.0,0.6,5616.0,Elite
F37427,59.99,59.99,0.0,9934.34,Average
DB3541,139.99,69.99,0.5,10204.54,Elite
EE7346,17.99,17.99,0.0,1424.81,Budget
EG1866,32.99,32.99,0.0,3919.21,Budget
EE4895,79.99,47.99,0.4,8033.53,Expensive
D96635,129.99,129.99,0.0,6317.51,Elite
FV6404,139.99,139.99,0.0,14362.97,Elite
CG6040,119.99,59.99,0.5,5075.15,Elite
EE6074,59.99,35.99,0.4,5117.78,Average
CG4743,69.99,34.99,0.5,5605.4,Expensive
EG2738,59.99,59.99,0.0,9286.45,Average
F35493,59.99,35.99,0.4,3627.79,Average
F35597,45.99,27.59,0.4,4419.92,Budget
F35495,59.99,35.99,0.4,5441.69,Average
F35494,59.99,35.99,0.4,3044.75,Average
DB1370,45.99,22.99,0.5,2565.68,Budget
F35498,39.99,23.99,0.4,431.82,Budget
DB1372,39.99,19.99,0.5,2842.58,Budget
F36991,52.99,26.49,0.5,2050.33,Average
B96223,55.99,27.99,0.5,705.35,Average
F35497,39.99,23.99,0.4,3584.11,Budget
F36501,52.99,26.49,0.5,3814.56,Average
EE6821,75.99,37.99,0.5,683.82,Expensive
EE7745,89.99,89.99,0.0,15388.29,Expensive
EE6135,59.99,35.99,0.4,323.91,Average
AQ0334,109.99,54.99,0.5,2870.48,Elite
B96218,55.99,27.99,0.5,1662.61,Average
CG5537,79.99,39.99,0.5,2303.42,Expensive
AQ0538,79.99,39.99,0.5,5326.67,Expensive
EE7777,139.99,83.99,0.4,12396.92,Elite
EF5885,75.99,75.99,0.0,8754.05,Expensive
EE8378,69.99,41.99,0.4,3098.86,Expensive
EF5870,79.99,79.99,0.0,6191.23,Expensive
CG5580,89.99,44.99,0.5,4292.05,Expensive
BB7566,89.99,44.99,0.5,6235.61,Expensive
AQ0054,79.99,39.99,0.5,4822.79,Expensive
B75665,109.99,54.99,0.5,7918.56,Elite
AQ0539,79.99,39.99,0.5,1439.64,Expensive
EG2646,89.99,89.99,0.0,15712.25,Expensive
EH0181,79.99,79.99,0.0,9934.76,Expensive
EF5902,119.99,119.99,0.0,9935.17,Elite
FU6910,75.99,75.99,0.0,4377.02,Expensive
AC7104,89.99,44.99,0.5,5425.79,Expensive
EF9625,279.99,279.99,0.0,16127.42,Elite
D97946,179.99,89.99,0.5,2753.69,Elite
B75667,109.99,54.99,0.5,3662.33,Elite
BD7080,89.99,44.99,0.5,6397.58,Expensive
CL9914,24.99,14.99,0.4,1915.72,Budget
BB6602,119.99,59.99,0.5,7126.81,Elite
EF5435,75.99,75.99,0.0,10395.43,Expensive
BC1050,89.99,44.99,0.5,4696.96,Expensive
EF5507,75.99,75.99,0.0,683.91,Expensive
D97319,89.99,44.99,0.5,2348.48,Expensive
EF5985,79.99,79.99,0.0,8782.9,Expensive
EF5441,75.99,75.99,0.0,11489.69,Expensive
F35769,49.99,24.99,0.5,2563.97,Average
EG8776,75.99,75.99,0.0,3693.11,Expensive
D97429,99.99,49.99,0.5,539.89,Elite
EF0820,75.99,75.99,0.0,2325.29,Expensive
EF4027,119.99,119.99,0.0,14902.76,Elite
CG6732,55.99,27.99,0.5,2821.39,Average
EH2180,129.99,129.99,0.0,12635.03,Elite
EF6050,65.99,65.99,0.0,1781.73,Expensive
EF6048,65.99,65.99,0.0,4751.28,Expensive
EE7290,59.99,35.99,0.4,5700.82,Average
EE7449,39.99,23.99,0.4,2245.46,Budget
EE7968,39.99,39.99,0.0,4030.99,Budget
F36481,55.99,33.59,0.4,4111.42,Average
EG1900,29.99,29.99,0.0,2969.01,Budget
EF6049,65.99,65.99,0.0,4038.59,Expensive
EF7141,75.99,75.99,0.0,4240.24,Expensive
EF7140,75.99,75.99,0.0,11626.47,Expensive
CQ1091,69.99,34.99,0.5,3841.9,Expensive
EF7134,75.99,75.99,0.0,6155.19,Expensive
EH1097,45.99,45.99,0.0,6043.09,Budget
FV4656,75.99,75.99,0.0,4513.81,Expensive
G26947,109.99,65.99,0.4,3088.33,Elite
F34060,109.99,65.99,0.4,1306.6,Elite
G26944,109.99,65.99,0.4,11521.85,Elite
EG5185,199.99,199.99,0.0,33838.31,Elite
EG5188,199.99,199.99,0.0,15839.21,Elite
FV3029,79.99,79.99,0.0,12958.38,Expensive
FV4658,75.99,75.99,0.0,6291.97,Expensive
CM4831,52.99,52.99,0.0,2098.4,Average
EF6270,89.99,89.99,0.0,13120.54,Expensive
CM4705,49.99,49.99,0.0,8638.27,Average
FV3031,79.99,79.99,0.0,863.89,Expensive
FV5358,75.99,75.99,0.0,3282.77,Expensive
DB0594,59.99,29.99,0.5,701.77,Average
G27461,119.99,59.99,0.5,7774.7,Elite
CM4708,49.99,49.99,0.0,1349.73,Average
DA9868,49.99,24.99,0.5,1484.41,Average
EE9540,69.99,41.99,0.4,7180.29,Expensive
DB3483,79.99,39.99,0.5,647.84,Expensive
EE3912,179.99,89.99,0.5,3401.62,Elite
CJ0183,59.99,29.99,0.5,4750.42,Average
AQ0534,89.99,44.99,0.5,4211.06,Expensive
CK9502,45.99,22.99,0.5,2151.86,Budget
BC1041,79.99,39.99,0.5,1511.62,Expensive
CM0065,14.99,8.99,0.4,614.92,Budget
EG3013,75.99,75.99,0.0,1641.38,Expensive
EE4966,75.99,45.59,0.4,5744.34,Expensive
B75806,79.99,79.99,0.0,13822.27,Expensive
CK9434,42.99,21.49,0.5,3210.61,Budget
EH0833,69.99,69.99,0.0,9070.7,Expensive
G27637,79.99,79.99,0.0,3887.51,Expensive
CL7579,45.99,22.99,0.5,3600.23,Budget
CK9631,35.99,17.99,0.5,1424.81,Budget
EE6091,59.99,35.99,0.4,5182.56,Average
CL9945,27.99,16.79,0.4,997.33,Budget
FV4189,79.99,79.99,0.0,5327.33,Expensive
F34477,55.99,27.99,0.5,705.35,Average
F34683,65.99,32.99,0.5,1603.31,Expensive
CP8827,52.99,26.49,0.5,858.28,Average
F36998,55.99,27.99,0.5,4232.09,Average
F36457,59.99,29.99,0.5,53.98,Average
EE8008,79.99,47.99,0.4,4405.48,Expensive
EE5511,79.99,47.99,0.4,6737.8,Expensive
EE5602,59.99,35.99,0.4,2979.97,Average
EE6329,79.99,47.99,0.4,3800.81,Expensive
EE5506,119.99,71.99,0.4,4794.53,Elite
F36471,45.99,22.99,0.5,993.17,Budget
EF6551,75.99,53.19,0.3,1340.39,Expensive
EE6325,79.99,47.99,0.4,6565.03,Expensive
EE5678,89.99,53.99,0.4,485.91,Expensive
EE4967,75.99,45.59,0.4,6975.27,Expensive
EF8907,129.99,77.99,0.4,12915.14,Elite
EE8688,219.99,109.99,0.5,5939.46,Elite
EE8972,65.99,39.59,0.4,2565.43,Expensive
EE7239,79.99,47.99,0.4,5442.07,Expensive
G26935,129.99,77.99,0.4,6878.72,Elite
EE5394,79.99,47.99,0.4,5010.16,Expensive
EH0033,35.99,35.99,0.0,2656.06,Budget
B75573,52.99,26.49,0.5,2384.1,Average
EE4883,129.99,77.99,0.4,6317.19,Elite
DA8964,109.99,54.99,0.5,197.96,Elite
CJ8060,59.99,29.99,0.5,2159.28,Average
B75782,79.99,39.99,0.5,1871.53,Expensive
G27401,109.99,65.99,0.4,10334.03,Elite
B75780,79.99,39.99,0.5,6262.43,Expensive
S80807,79.99,32.0,0.6,2476.8,Expensive
S32279,75.99,75.99,0.0,8890.83,Expensive
AC7556,129.99,64.99,0.5,11347.25,Elite
B22785,69.99,34.99,0.5,5731.36,Expensive
F35130,49.99,24.99,0.5,4408.24,Average
B43742,55.99,33.59,0.4,1692.94,Average
CK9814,24.99,12.49,0.5,2135.79,Budget
CK9571,37.99,18.99,0.5,3315.65,Budget
F34844,55.99,27.99,0.5,2972.54,Average
F35284,159.99,111.99,0.3,9877.52,Elite
CQ1149,79.99,39.99,0.5,5758.56,Expensive
F34739,49.99,24.99,0.5,314.87,Average
CK9866,54.99,27.49,0.5,197.93,Average
EE5654,109.99,65.99,0.4,5939.1,Elite
FV3013,119.99,119.99,0.0,2159.82,Elite
F35282,159.99,111.99,0.3,16126.56,Elite
EF9624,279.99,279.99,0.0,9071.68,Elite
CK9865,54.99,27.49,0.5,247.41,Average
F34073,169.99,118.99,0.3,856.73,Elite
D96551,89.99,44.99,0.5,2186.51,Expensive
CK9784,59.99,29.99,0.5,1025.66,Average
F36512,55.99,27.99,0.5,1813.75,Average
F35283,159.99,111.99,0.3,2015.82,Elite
EG3096,169.99,169.99,0.0,611.96,Elite
EG3115,75.99,75.99,0.0,5471.28,Expensive
EF5550,79.99,79.99,0.0,2591.68,Expensive
EF9623,279.99,279.99,0.0,31246.88,Elite
CJ3410,45.99,22.99,0.5,993.17,Budget
CQ1061,69.99,34.99,0.5,4219.79,Expensive
BB4014,109.99,44.0,0.6,7603.2,Elite
AQ6095,109.99,44.0,0.6,3880.8,Elite
EF7135,75.99,75.99,0.0,13541.42,Expensive
B44500,99.99,40.0,0.6,4320.0,Elite
EF1629,149.99,149.99,0.0,16198.92,Elite
B43600,32.99,16.49,0.5,2077.74,Budget
EG8735,119.99,119.99,0.0,12742.94,Elite
G28713,17.99,17.99,0.0,64.76,Budget
EF3538,65.99,39.59,0.4,4061.93,Expensive
CJ9005,27.99,13.99,0.5,176.27,Budget
AH2156,69.99,34.99,0.5,0.0,Expensive
FV6447,109.99,109.99,0.0,16828.47,Elite
CM7767,89.99,44.99,0.5,4454.01,Expensive
DB0646,39.99,23.99,0.4,259.09,Budget
CG6367,59.99,29.99,0.5,4210.6,Average
CM7741,79.99,39.99,0.5,3383.15,Expensive
CJ9006,27.99,13.99,0.5,528.82,Budget
AC7943,49.99,29.99,0.4,4210.6,Average
CG6364,59.99,29.99,0.5,2699.1,Average
BC0534,55.99,33.59,0.4,5925.28,Average
CK1081,24.99,12.49,0.5,2000.9,Budget
F37022,69.99,34.99,0.5,1826.48,Expensive
EE3812,59.99,35.99,0.4,2591.28,Average
G26834,89.99,53.99,0.4,6899.92,Expensive
FV6794,239.99,239.99,0.0,34990.54,Elite
G26790,129.99,77.99,0.4,9124.83,Elite
EH1524,99.99,69.99,0.3,2897.59,Elite
G26548,79.99,47.99,0.4,6996.94,Expensive
B42122,29.99,17.99,0.4,1068.61,Budget
F99913,79.99,47.99,0.4,6565.03,Expensive
EG1073,179.99,179.99,0.0,24622.63,Elite
EG7893,129.99,129.99,0.0,6785.48,Elite
G28915,45.99,22.99,0.5,206.91,Budget
BB3484,109.99,44.0,0.6,3643.2,Elite
EG1069,179.99,179.99,0.0,7775.57,Elite
EG2015,59.99,41.99,0.3,4988.41,Average
FW3138,99.99,99.99,0.0,9359.06,Elite
EF2212,179.99,179.99,0.0,15227.15,Elite
EG1071,179.99,179.99,0.0,28834.4,Elite
EG2045,109.99,109.99,0.0,6533.41,Elite
EE4036,79.99,79.99,0.0,1295.84,Expensive
FW5423,99.99,99.99,0.0,4679.53,Elite
EG1287,79.99,79.99,0.0,2015.75,Expensive
EG2663,49.99,49.99,0.0,8638.27,Average
EG2017,59.99,59.99,0.0,8746.54,Average
EG0719,169.99,169.99,0.0,11627.32,Elite
EH1208,169.99,169.99,0.0,22336.69,Elite
EG4901,239.99,239.99,0.0,8207.66,Elite
EE4264,119.99,119.99,0.0,1295.89,Elite
EG1096,99.99,99.99,0.0,3959.6,Elite
EG1011,149.99,149.99,0.0,23488.43,Elite
EG2052,109.99,109.99,0.0,7523.32,Elite
EG0720,169.99,169.99,0.0,21112.76,Elite
EF2696,149.99,149.99,0.0,5669.62,Elite
EG0715,179.99,179.99,0.0,5507.69,Elite
EE4614,75.99,75.99,0.0,4787.37,Expensive
EH1333,79.99,79.99,0.0,8206.97,Expensive
EF0524,89.99,89.99,0.0,15874.24,Expensive
EH1847,179.99,179.99,0.0,11339.37,Elite
G27491,179.99,125.99,0.3,5669.55,Elite
EF0708,129.99,129.99,0.0,10295.21,Elite
EE4005,149.99,149.99,0.0,3779.75,Elite
EG0761,169.99,169.99,0.0,29986.24,Elite
EF2774,69.99,69.99,0.0,2141.69,Expensive
EE5147,129.99,129.99,0.0,4679.64,Elite
EF1565,229.99,229.99,0.0,12419.46,Elite
F35285,159.99,111.99,0.3,18747.13,Elite
G27482,169.99,118.99,0.3,16706.2,Elite
BC1031,69.99,34.99,0.5,1700.51,Expensive
F35539,17.99,17.99,0.0,615.26,Budget
CK9816,24.99,12.49,0.5,696.94,Budget
B96338,79.99,39.99,0.5,3095.23,Expensive
CM7531,59.99,59.99,0.0,5939.01,Average
EG1369,189.99,189.99,0.0,7523.6,Elite
EG1837,149.99,149.99,0.0,25918.27,Elite
FV6106,279.99,279.99,0.0,26711.05,Elite
FV4526,89.99,89.99,0.0,9556.94,Expensive
EG3729,129.99,129.99,0.0,22696.25,Elite
FU8941,159.99,159.99,0.0,13535.15,Elite
FU8932,119.99,119.99,0.0,7991.33,Elite
CM6080,12.99,12.99,0.0,210.44,Budget
CM6051,12.99,12.99,0.0,210.44,Budget
CM6052,12.99,12.99,0.0,467.64,Budget
CM6081,12.99,12.99,0.0,1449.68,Budget
CM6068,14.99,14.99,0.0,2077.61,Budget
FV4418,99.99,99.99,0.0,719.93,Elite
CM6069,14.99,14.99,0.0,1699.87,Budget
CM6073,14.99,14.99,0.0,2482.34,Budget
FV4525,109.99,109.99,0.0,1979.82,Elite
